    78.000    -0.842    -0.481    -0.230     0.283     0.145     0.258    -0.215    -0.099     0.175     0.442    -0.478    -0.615     0.557     0.063    -0.302     0.154    -1.336    -1.243    -0.281    -0.207     1.364     1.341    -0.191    -0.216    -0.508    -0.529    -0.247    -0.475    -0.809    -0.991    -0.621    -1.615     1.267     0.921    -0.059    -0.237    -0.790    -0.611    -0.027
    79.000     0.700     1.102    -2.874    -2.652    -0.519    -0.213    -2.775    -0.918    -0.126     0.372    -1.289     0.343    -0.008    -0.408    -2.402    -0.639    -0.514    -0.145    -2.400    -2.302    -0.064     0.329    -2.381    -1.457     0.331     0.593    -2.031    -1.378     0.198    -0.659    -2.792     1.269    -0.542    -0.982    -3.311    -4.518    -0.256     0.086    -2.654
    80.000    -1.508    -0.977    -0.979    -2.753    -0.122     0.629    -1.128    -1.796    -0.698    -1.070    -0.946    -2.728     1.549     1.721    -0.974    -1.612    -1.091    -0.872    -1.187    -2.775    -1.030    -0.960    -1.249    -3.348    -1.533    -1.155    -1.280    -2.637    -0.047     0.651    -1.033    -2.233    -0.960    -0.594    -1.526    -2.759    -0.924    -0.762    -1.072
    81.000    -1.376    -1.209    -0.118     0.756     0.045     0.081    -0.165     0.273    -0.937    -1.315     0.539     0.946     1.032     1.011    -0.016     0.571    -0.864    -0.714     0.018     0.371    -0.060    -0.501    -0.053     0.090    -0.902    -0.738     0.245     0.117    -0.151     0.036     0.057     0.270     0.332     0.460    -0.513    -0.253    -1.072    -1.191    -0.301
    82.000    -1.061    -0.750    -1.217    -1.295     0.434     0.714    -1.184    -0.703    -0.567    -0.505    -1.293    -1.440     0.170    -0.319    -1.234    -0.767    -1.226    -1.005    -1.244    -1.434    -0.425    -0.180    -1.173    -1.045    -0.811    -0.747    -1.115    -0.954    -0.234    -0.706    -1.381    -0.836     0.691     0.383    -1.188    -0.794    -1.253    -1.183    -1.075
    83.000     0.201     0.633    -0.340    -0.569    -0.402    -0.016    -0.338    -0.541    -0.392    -0.309    -0.131     0.170     0.764     0.340    -0.245     0.378    -0.737    -0.495    -0.366    -0.615    -0.672    -0.550    -0.416    -0.338    -0.272    -0.039    -0.421    -0.705    -0.285    -1.120    -0.417    -0.875    -1.304    -1.613    -0.403     0.452    -0.457    -0.312    -0.411
    84.000     0.419    -0.897    -0.072     0.269     0.658    -0.529    -0.169    -0.267    -0.118    -0.033    -0.302    -0.364    -0.428     0.060    -0.171    -0.096     0.100    -0.719    -0.233    -0.235     0.597     0.007    -0.147    -0.240     0.452    -0.460    -0.209    -0.107     0.118     0.775    -0.252    -0.120     0.445     1.024    -0.057     0.584     0.342    -0.095     0.030
    85.000    -0.631    -0.663     1.061     0.261     0.790     0.781     1.045     0.520     0.218     0.149     0.826    -0.466    -0.317     0.061     0.985    -0.240     0.271     0.206     1.148     0.845     0.804     0.864     1.068     0.528     0.292     0.186     1.161     0.661     0.565     0.084     0.702    -1.406     1.593     1.456     1.037     0.096    -0.024     0.516     1.173
    86.000    -1.408    -1.002    -0.510    -0.773    -0.467     0.822    -0.507    -1.153     0.070    -0.770    -0.366    -1.926     0.218    -0.096    -0.524    -1.529    -1.247    -0.195    -0.645    -2.017     0.223     1.276    -0.451    -1.051    -0.495    -0.503    -0.688    -2.215     1.305     1.928    -0.243    -1.288     1.185     0.833    -0.749    -0.451    -0.029    -0.049    -0.511
    87.000     0.490     0.809    -3.971    -2.862    -1.320    -0.874    -3.518    -1.264    -0.464    -0.052    -3.525     1.025    -1.250    -1.326    -3.957     0.185     0.058     0.345    -3.830    -0.606    -1.192    -0.726    -4.059    -1.037     0.304     0.554    -3.645    -1.531     0.301    -0.222    -3.044     0.013    -1.234    -1.529    -3.744     0.175     0.846     0.843    -4.619
    88.000     0.512     0.064     0.877     0.808    -1.240    -1.496     0.840     0.318     0.511     0.619     0.787    -0.024    -0.902    -0.725     0.853     0.498     0.050    -0.239     0.885     0.487    -0.888    -0.967     0.837     0.290     0.026    -0.185     0.822     0.226     1.498     1.684     0.650    -0.322    -1.013    -0.801     0.916     0.619     0.259    -0.010     0.873
    89.000     1.053     0.953     0.267     0.653    -1.101    -0.879     0.102     0.081     0.667     0.745     0.106     0.106     0.170     0.088     0.348     0.339     0.266     0.264     0.138     0.175     0.055    -0.010     0.281     0.302     0.331     0.404     0.136     0.324    -0.152     0.033     0.316     0.714    -0.438    -0.439     0.333     0.242    -1.016    -0.862     0.139
    90.000    -3.747    -2.918    -0.106     0.066     2.930     2.830    -0.214    -0.062    -3.819    -3.285    -0.083    -1.343     1.341     1.316     0.029    -1.700    -3.696    -3.290    -0.312    -1.564    -0.079     0.162    -0.445    -2.026    -2.316    -2.502    -0.345    -1.326     1.788     2.439    -0.466    -2.050     2.405     1.874    -0.710    -2.402    -3.598    -3.608    -0.189
    91.000     0.419    -0.897     0.666     0.813     0.658    -0.529     0.715     0.655    -0.118    -0.033     0.533    -0.294    -0.428     0.060     0.526    -0.946     0.100    -0.719     0.725     0.625     0.597     0.007     0.755     0.564     0.452    -0.460     0.716     0.738     0.118     0.775     1.002     0.420     0.445     1.024     0.901     0.602     0.342    -0.095     0.719
    92.000     1.654     1.195    -2.905    -2.765    -1.168    -1.576    -2.479    -2.472     0.217     0.378    -1.951    -0.651    -2.356    -2.007    -2.802     2.151     0.587     0.259    -2.260    -0.988    -0.188    -0.238    -2.248    -0.966     1.071     0.813    -1.887    -1.416     0.768     1.158    -1.459     2.334    -1.343    -1.373    -1.553     0.933     1.452     1.171    -2.266
    93.000    -0.965    -0.445     0.291     0.067     0.118     0.304     0.088    -0.109    -0.189    -0.042     0.135    -0.453     0.487     0.255     0.217     0.103    -0.536    -0.356     0.132    -0.106    -0.593    -0.598     0.219    -0.189    -0.425    -0.356     0.104    -0.189     0.002    -0.595     0.154    -0.320    -0.132    -0.287     0.345    -0.297    -0.232    -0.327     0.261
    94.000     0.641     0.788    -1.419    -3.922    -0.121    -0.092    -1.612    -3.381     1.012     1.047    -1.476     3.378     0.154    -0.252    -1.707     3.284    -0.169     0.008    -1.407    -1.508    -0.311     0.020    -1.380    -0.381     0.264     0.272    -1.434    -1.381     0.071    -0.915    -1.497    -1.744    -0.746    -1.133    -1.449    -2.903    -0.470    -0.263    -1.462
    95.000     0.724     0.501    -0.177    -0.591    -1.279    -1.361    -0.290    -0.677     2.267     2.098    -0.111    -0.816    -1.038    -0.846    -0.303    -2.044     2.015     2.119    -0.183    -0.981     0.162     0.512    -0.147    -0.861     2.068     2.391    -0.188    -0.797    -0.317    -1.592     0.237    -0.392    -0.176    -0.279    -0.169    -0.971     1.824     1.684     0.035
    96.000     0.351     0.616     0.150    -0.017    -1.581    -1.612     0.201     0.323    -0.490     0.021     0.252     0.527    -1.741    -1.778     0.153     0.582    -0.450    -0.362     0.279     0.640    -1.092    -0.942     0.214     0.631     0.164     0.139     0.284     0.477    -0.712    -0.721     0.141    -0.173     0.017    -0.416     0.091     0.296     0.097     0.109     0.184
    97.000     0.990     1.388     0.072    -0.306    -0.601    -0.270     0.009    -0.225    -0.134     0.253     0.352     1.100     0.556     0.023     0.163     0.425    -0.411    -0.113     0.096    -0.026     0.177     0.354     0.063     0.628     0.033     0.272     0.105     0.007     0.825    -0.495     0.260     0.641    -0.430    -0.945    -0.158    -0.117    -0.246     0.068    -0.061
    98.000     0.419    -0.897     0.816     0.728     0.658    -0.529     0.774     0.727    -0.118    -0.033     1.003     1.062    -0.428     0.060     0.797     1.941     0.100    -0.719     0.905     1.389     0.597     0.007     0.756     1.178     0.452    -0.460     0.771     0.554     0.118     0.775     0.393    -0.656     0.445     1.024     0.521     0.430     0.342    -0.095     0.674
    99.000     1.198     1.036    -0.118    -0.444    -1.001    -1.105    -0.179    -0.721     0.953     1.261    -0.173    -0.491    -1.060    -1.206    -0.295    -1.987     0.827     0.736    -0.170    -0.850    -0.297     0.074    -0.073    -0.640     1.266     1.253    -0.046     0.252    -0.712    -0.686     0.284     0.877    -1.089    -1.196    -0.007    -0.978     0.574     0.511    -0.044
   100.000     0.863     0.971    -3.733     0.422    -0.556    -0.151    -3.506     0.131    -0.303    -0.480    -4.168     0.019     0.258     0.381    -3.541    -0.091    -0.020     0.123    -3.908     0.205    -1.197    -1.239    -3.602     0.230    -0.333    -0.022    -4.022     0.193    -0.621    -0.294    -3.169    -0.335    -1.133    -0.847    -2.622     0.159     0.029    -0.008    -3.657
   101.000    -0.109     0.135    -0.698    -0.861     0.856     0.853    -0.596    -0.207    -0.599    -0.522    -0.648    -0.455    -0.887    -0.847    -0.719    -1.540    -0.141    -0.153    -0.647    -0.866    -0.678    -0.769    -0.697    -1.083    -0.088    -0.135    -0.698    -0.907     0.011    -0.105    -0.505    -0.327    -0.131    -0.236    -0.876    -1.927    -0.515    -0.394    -0.705
   102.000     0.675     1.033    -0.169     0.105    -0.571    -0.503    -0.288    -0.586    -1.136    -1.068    -0.183    -0.443    -1.058    -1.401    -0.049    -0.138    -0.847    -0.482    -0.336    -1.091    -1.408    -1.038    -0.351    -1.401    -0.829    -0.577    -0.352    -0.738     0.463     0.612    -0.089    -0.327    -0.801    -0.961    -0.159    -0.871     0.162     0.067    -0.091
   103.000    -0.821    -0.639     0.752     0.727     0.782     0.996     0.769     0.903     0.233     0.110     0.732     0.746    -0.135     0.210     0.579     1.347     0.246     0.309     0.854     1.396     0.721     0.854     0.746     1.174     0.164     0.219     0.824     0.954     0.509    -0.054     0.451     0.008     1.603     1.407     0.500     0.554    -0.159     0.485     0.827
   104.000     0.419    -0.897     0.460     0.201     0.658    -0.529     0.411     0.164    -0.118    -0.033     0.614     0.951    -0.428     0.060     0.345     0.508     0.100    -0.719     0.499     0.582     0.597     0.007     0.627     0.794     0.452    -0.460     0.789     1.438     0.118     0.775     0.889     1.531     0.445     1.024     0.809     0.561     0.342    -0.095     0.525
   105.000     1.953     2.062    -0.162     0.442    -1.465    -1.122    -0.169    -0.286     0.732     0.733    -0.506    -0.898    -1.683    -1.809    -0.344     0.062     1.309     1.621    -0.177    -0.276    -0.786    -0.477    -0.326    -0.933     1.139     1.387    -0.324    -0.798     0.555     0.360    -0.221    -0.511    -2.169    -2.513    -0.428    -1.015     2.243     2.231    -0.312
   106.000     0.750     1.032    -0.365    -0.119    -1.412    -1.115    -0.538    -1.040    -0.100    -0.102    -0.374     0.039    -1.305    -1.454    -0.177     0.489     0.058     0.252    -0.406    -0.336    -1.608    -1.166    -0.484    -0.562     0.194     0.270    -0.369    -0.311     0.879     0.333    -0.663    -0.913    -0.893    -1.353    -0.681    -0.452     1.496     1.569    -0.355
   107.000    -1.610    -1.185     0.067     0.601     0.566     0.117    -0.108    -0.319     0.271    -0.670    -0.035    -0.481    -0.093    -0.390     0.103    -0.770    -0.177    -0.715    -0.170    -0.702     1.055    -0.044    -0.239    -0.612    -0.142    -0.399    -0.236    -0.620     1.003     0.064    -0.502    -1.055     0.084    -0.327    -0.118     0.754    -0.262    -0.208     0.004
   108.000     0.072    -0.158     0.362    -0.306     0.319    -0.126     0.453     0.232    -0.102    -0.584     0.598     0.597     0.047    -0.074     0.418    -0.067     0.031    -0.193     0.472     0.316     0.239     0.022     0.398     0.150    -0.091    -0.451     0.569     0.771    -0.731    -0.399     0.464     0.228     0.283     0.339     0.350     0.203    -0.383    -0.356     0.420
   109.000     0.155     0.479     0.313     0.089    -0.033     0.182     0.242    -0.099     0.906     0.821     0.229    -0.249     0.135     0.242     0.357     0.055     1.089     1.258     0.346     0.379     0.485     0.769     0.277    -0.071     0.721     1.013     0.314     0.173    -0.317    -0.535     0.182    -0.177     0.078    -0.014     0.245     0.350     0.584     0.973     0.380
   110.000     0.419    -0.897     0.665     0.410     0.658    -0.529     0.636    -0.168    -0.118    -0.033     0.805     0.267    -0.428     0.060     0.713     0.291     0.100    -0.719     0.644     0.256     0.597     0.007     0.709     0.555     0.452    -0.460     0.667     0.351     0.118     0.775     0.740    -0.040     0.445     1.024     0.828     0.247     0.342    -0.095     0.697
   111.000    -0.006    -0.872     0.326     0.308     0.582    -0.084     0.195     0.245    -0.168    -0.254     0.522     1.072     0.275     0.669     0.719     1.492    -0.057    -0.607     0.413     0.862     0.189    -0.318     0.269     0.342    -0.018    -0.540     0.265     0.243    -0.255     0.438     0.010    -0.651     0.106     0.679     0.431     0.606    -0.086    -0.423     0.236
   112.000     0.419    -0.897     0.488     1.446     0.658    -0.529     0.495     1.181    -0.118    -0.033    -0.254    -1.127    -0.428     0.060    -0.131    -0.995     0.100    -0.719     0.054    -0.323     0.597     0.007     0.457     0.617     0.452    -0.460     0.160     0.123     0.118     0.775     0.891     0.883     0.445     1.024     0.882     0.641     0.342    -0.095     0.232
   113.000    -1.428    -1.768     1.016     1.119     3.152     2.728     1.063     0.969    -1.581    -2.037     1.143     0.967     1.360     0.625     1.043     0.990    -1.837    -1.878     1.140     1.723     1.027     0.596     1.067     1.313    -1.830    -2.258     1.238     1.452     1.568     0.852     0.705     0.237     2.077     1.764     1.051     0.921    -1.372    -1.459     1.104
   114.000     0.419    -0.897     1.343     1.087     0.658    -0.529     1.438     1.257    -0.118    -0.033     1.031     0.429    -0.428     0.060     1.091     0.776     0.100    -0.719     1.313     1.279     0.597     0.007     1.328     1.403     0.452    -0.460     1.234     0.877     0.118     0.775     1.076     0.077     0.445     1.024     1.708     1.192     0.342    -0.095     1.331
   115.000     0.419    -0.897     0.885     0.823     0.658    -0.529     0.799     0.993    -0.118    -0.033     0.743     0.441    -0.428     0.060     0.460     0.381     0.100    -0.719     0.978     1.890     0.597     0.007     0.846     1.758     0.452    -0.460     0.793     1.004     0.118     0.775     0.981     0.855     0.445     1.024     0.709     1.087     0.342    -0.095     0.817
   116.000     0.419    -0.897     0.761     0.645     0.658    -0.529     0.761     0.080    -0.118    -0.033     0.751     0.021    -0.428     0.060     0.661     0.299     0.100    -0.719     0.812     0.594     0.597     0.007     0.764     0.115     0.452    -0.460     0.877     0.299     0.118     0.775     0.626     0.013     0.445     1.024     0.663    -0.163     0.342    -0.095     0.925
   117.000     0.569     0.782    -0.216    -0.496    -1.257    -0.946    -0.185    -0.498    -0.170    -0.226    -0.496    -0.869    -0.464    -0.648    -0.539    -1.147    -0.522    -0.400    -0.298    -0.306    -1.004    -0.678    -0.329    -0.522    -0.678    -0.304    -0.390    -0.730    -0.794    -1.316    -0.296    -0.701    -0.342    -0.205    -0.429     0.522    -0.414    -0.343    -0.149
   118.000     0.551     0.414     0.950     0.920     0.801     0.649     0.936     1.072     1.363     1.290     0.732    -0.170    -1.210    -1.027     0.838    -0.688     1.292     1.111     0.938     0.801     0.648     0.684     0.949     0.855     1.046     0.878     0.816     0.608     1.130     0.930     0.932     0.032     1.054     0.860     1.040     0.278     1.123     1.242     1.012
   119.000    -0.025     0.300    -0.117    -0.183     0.040     0.186     0.004    -0.051    -0.162    -0.154     0.016     0.005    -0.257    -0.362    -0.002    -0.337    -0.133     0.049    -0.008    -0.088    -0.178    -0.026    -0.108    -0.327    -0.225    -0.029    -0.035    -0.153     0.854     0.889    -0.172    -0.185     0.344     0.083    -0.121     0.217    -0.445    -0.308    -0.077
   120.000    -0.065     0.134    -0.223    -1.113    -0.233    -0.488    -0.368    -0.857     0.079     0.155    -0.062    -0.431     0.002    -0.324    -0.240    -0.372     0.427     0.411    -0.248    -0.594    -0.018    -0.061    -0.336    -0.746     0.041     0.190    -0.233    -0.571    -2.344    -2.858    -0.283    -0.053    -0.062    -0.530    -0.766    -0.611    -0.589    -0.293    -0.222
   121.000    -0.385    -0.432     0.560     0.343     1.109     1.110     0.512     0.122    -0.157     0.036     0.415    -0.144     1.433     1.290     0.651     0.598    -0.216    -0.062     0.554     0.315     0.275     0.554     0.513     0.129    -0.928    -0.662     0.494     0.162    -0.014     1.095     0.285    -0.687     1.832     1.916     0.636     0.423    -2.381    -2.056     0.712
   122.000     0.377     0.606     0.267     0.130    -0.972    -0.970     0.164     0.187     0.245     0.288     0.093    -1.102    -0.768    -1.038     0.372    -0.237    -0.449    -0.136     0.222    -0.362    -0.343    -0.291     0.339     0.022     1.248     1.270     0.246     0.167     4.709     4.786     0.539     0.076    -0.713    -0.903     0.370    -0.550    -0.284    -0.517     0.141
   123.000     0.899     0.911     0.095    -1.831     0.396     0.337     0.083    -3.178     0.979     0.994    -0.579    -0.732    -0.389    -0.216    -0.147    -1.114     1.531     1.526    -0.144    -2.898     0.970     1.131    -0.321    -2.815     1.311     1.144    -0.403    -3.247    -0.149    -0.861    -0.364    -1.842     0.244    -0.186    -0.159     3.535     1.410     1.686     0.150
   124.000    -0.549    -1.168     1.202     3.060     1.430     0.926     0.363     0.590    -0.649    -0.885     0.683     1.644     0.748     0.750     1.182     2.474    -0.677    -1.015     0.449     0.995     0.405    -0.063     0.443     0.921    -0.698    -1.127     0.546     1.509     0.297     0.524     0.263     0.507     0.712     0.988     0.469     0.723    -0.583    -0.821     0.438
   125.000     0.724     0.829    -0.116     0.039    -1.049    -0.940    -0.218    -0.273    -0.309    -0.012    -0.283    -0.658    -1.045    -1.185    -0.182    -0.384     0.165     0.236    -0.211    -0.442    -0.871    -0.507    -0.226    -0.557     0.540     0.706    -0.221    -0.325    -0.545    -0.588    -0.367    -0.784    -0.660    -0.867    -0.154    -0.107     0.641     0.446    -0.068
   126.000    -1.450    -0.641    -0.172    -0.138     0.471     0.978    -0.255     0.050     0.084    -1.070    -0.147     0.501     0.140     0.281    -0.183     1.217    -0.854    -0.342    -0.155     0.083    -0.637     0.138    -0.295    -0.246    -0.411    -0.616    -0.282    -0.331    -0.153     0.434    -0.456    -0.418     0.192    -0.200    -0.481    -0.762     0.188    -1.063    -0.229
   127.000    -0.631    -0.983     0.660     1.070     1.532     1.116     0.817     0.490    -0.241    -0.312     0.530    -0.542    -0.323    -0.207     0.753     0.127    -0.213    -0.410     0.680     0.545     1.171     1.075     0.738     0.311     0.003    -0.417     0.558     0.262     1.148     0.496     0.721    -0.420     2.050     1.818     0.958     0.727    -0.135     0.221     0.572
   128.000     1.589     1.595     0.719     0.764    -0.879    -1.078     0.746     1.112     1.688     1.711     0.389    -0.150    -0.469    -0.575     0.807     0.418     2.008     2.025     0.752     1.008     0.557     1.042     0.772     1.112     1.730     1.974     0.698     0.909    -1.073    -1.247     0.556    -0.145    -1.098    -1.070     1.138     1.511     1.875     1.907     0.739
   129.000     0.419    -0.897     1.300     1.321     0.658    -0.529     1.377     1.082    -0.118    -0.033     0.694    -1.209    -0.428     0.060     0.745    -2.320     0.100    -0.719     1.034    -0.126     0.597     0.007     1.146    -0.100     0.452    -0.460     0.824    -0.335     0.118     0.775     1.447     0.447     0.445     1.024     1.437    -0.231     0.342    -0.095     1.137
   130.000    -0.651    -0.426    -0.586    -0.409    -0.205     0.108    -0.601    -0.705    -0.656     0.046    -0.698    -0.953    -0.509    -0.599    -0.650    -0.795    -0.651    -0.561    -0.607    -0.706     0.405     0.773    -0.704    -0.910     0.124     0.171    -0.663    -0.822     1.062     0.642    -0.819    -0.437    -0.256    -0.468    -0.667    -0.457    -0.367    -0.108    -0.612
   131.000    -0.663    -0.081    -0.675    -0.526     0.299     0.449    -0.623    -0.276     0.699     0.973    -0.885    -0.844     0.317    -0.027    -0.400     0.246     0.067     0.232    -0.742    -0.942     0.415     0.683    -0.741    -1.166    -0.204    -0.026    -0.850    -1.099     0.718     1.145    -0.893    -1.020     0.553     0.173    -0.642    -0.129    -0.244    -0.151    -0.705
   132.000    -0.092    -0.734     0.457     0.379     0.812     0.168     0.276    -0.039     0.175     0.261     0.479     0.118    -0.832    -0.364     0.503     0.021     0.341    -0.086     0.353     0.043     1.041     0.893     0.287    -0.220     0.657     0.092     0.355     0.179     0.721     0.478     0.187    -0.582     1.563     1.597     0.184    -0.158     0.358     0.603     0.498
   133.000     1.263     1.251     0.321     0.375    -1.286    -1.287     0.466     0.413    -0.288     0.087     0.305     0.127    -0.833    -0.959     0.358     0.817     0.127     0.021     0.618     1.336    -0.825    -0.613     0.466     1.415     0.313     0.239     0.596     1.261     0.596     0.368     0.495    -0.514    -0.547    -0.782     0.412     0.544     0.325     0.452     0.436
   134.000     1.185     1.261     0.202    -0.244    -0.287    -0.306     0.252     0.246     0.930     0.919     0.671     1.076    -0.050    -0.202     0.423     0.770     0.909     0.984     0.367     0.350    -0.016     0.296     0.268     0.367     0.655     0.826     0.457     0.579     0.019    -0.220     0.138     0.143    -0.975    -1.259    -0.005    -0.377     1.375     1.203     0.161
   135.000     0.938     1.081    -1.348    -2.239    -1.354    -1.176    -1.413    -2.093    -0.858    -0.953    -1.251    -2.630    -1.149    -1.718    -1.248    -3.758    -0.810    -0.667    -1.636    -3.411    -1.121    -0.577    -1.396    -2.116    -0.510    -0.331    -1.555    -3.224     0.062    -0.821    -1.187    -1.541    -0.443    -0.890    -1.362    -0.090    -0.059    -0.060    -1.516
   136.000     0.673     0.927    -1.752    -1.530    -0.629    -0.460    -1.916    -2.014    -0.459    -0.190    -1.677    -1.095    -0.325    -0.488    -1.338    -0.459    -0.416    -0.306    -1.773    -1.880    -0.522    -0.261    -1.781    -1.847    -0.212    -0.105    -1.764    -1.276     0.551     0.305    -2.162    -2.244     0.137    -0.275    -1.663    -1.109     0.311     0.351    -1.896
   137.000     2.165     2.501     0.255     0.258    -1.374    -1.367     0.291     0.098     1.944     2.169     0.313     0.145    -1.076    -1.224     0.446     0.141     2.637     2.865     0.283     0.075     0.310     1.106     0.306     0.009     2.417     2.907     0.346     0.379    -1.059    -1.174     0.312    -0.108    -1.690    -1.991     0.409    -0.157     2.722     2.873     0.391
   138.000     0.357     0.667    -0.426    -0.112    -0.308    -0.067    -0.505    -0.651     0.199     0.339    -0.392    -0.103    -0.625    -0.676    -0.331    -0.168     0.348     0.575    -0.478    -0.508    -0.060     0.262    -0.517    -0.578     0.390     0.639    -0.515    -0.442    -0.046    -0.348    -0.592    -0.429     0.051    -0.341    -0.581    -0.381     0.515     0.807    -0.382
   139.000     1.227     1.448    -0.085    -0.113    -0.872    -0.773    -0.081    -0.395     0.985     1.174    -0.249    -0.159    -1.307    -1.401    -0.076     0.791     1.047     1.199    -0.151    -0.302     0.004     0.388    -0.187    -0.353     1.220     1.384    -0.121    -0.169    -0.100    -0.501    -0.225    -0.241    -1.026    -1.397    -0.269    -0.361     1.697     1.651    -0.075
   140.000    -1.362    -0.795     0.522     0.112     0.342     1.330     0.779     0.879    -0.327    -0.958     0.678     1.026     2.513     2.608     0.659     1.684    -0.557    -0.249     0.716     1.192    -1.111    -1.353     0.689     1.115    -1.516    -0.795     0.813     1.418    -1.443    -0.632     0.678     1.970    -0.974    -0.419     0.644     1.529    -1.447    -1.467     0.456
   141.000     0.491     0.607     0.602     0.356    -0.817    -0.668     0.603     0.553    -0.072     0.072     0.440     0.204    -0.362    -0.361     0.543     0.084     0.208     0.265     0.543     0.522    -0.189    -0.081     0.480     0.288     0.231     0.294     0.535     0.376     0.094    -0.450     0.175    -0.433     0.485     0.198     0.386     0.103     0.379     0.436     0.679
   142.000    -1.113    -0.723    -0.272    -0.301     0.545     1.176    -0.164     0.103    -0.069    -0.466    -0.309     0.445     1.293     1.504    -0.310     2.035    -0.187     0.008    -0.232     0.159    -0.267    -0.336    -0.228     0.378    -0.742    -0.328    -0.424    -0.618    -0.544    -0.366    -0.375    -0.187     0.213     0.422    -0.231    -0.197    -0.854    -0.568    -0.255
   143.000    -0.106    -0.867     0.737     1.311     0.565     0.020     0.444     0.152    -0.180    -0.306     0.407    -0.183     0.440     0.812     0.942     0.164    -0.094    -0.581     0.540     0.478     0.093    -0.394     0.597     0.294    -0.129    -0.559     0.436     0.040    -0.343     0.359     0.273    -0.631     0.026     0.598     0.840     0.519    -0.186    -0.500     0.650
   144.000    -0.106    -0.867     0.652     0.389     0.565     0.020     0.696     0.470    -0.180    -0.306     0.512    -0.175     0.440     0.812     0.592    -0.034    -0.094    -0.581     0.726     0.582     0.093    -0.394     0.711     0.477    -0.129    -0.559     0.683     0.335    -0.343     0.359     0.478    -0.300     0.026     0.598     0.898     0.688    -0.186    -0.500     0.759
   145.000     0.111    -0.879     1.045     0.891     0.603    -0.207     1.162     1.287    -0.155    -0.193     1.220     1.302     0.081     0.501     1.052     1.124    -0.014    -0.638     1.296     1.746     0.301    -0.228     1.369     2.342     0.111    -0.518     1.433     1.948    -0.152     0.531     1.246     0.861     0.199     0.774     1.355     2.638     0.032    -0.332     1.045
   146.000    -0.331    -0.194    -3.967     0.399     0.125     0.461    -3.800     0.454     0.158    -0.133    -3.343     0.166     0.418     0.668    -4.297     0.447     0.129     0.170    -3.582     0.520    -0.049    -0.143    -3.662     0.665    -0.215     0.010    -2.992     0.540    -0.102     0.141    -3.805     0.700    -0.274    -0.092    -3.809    -0.042    -0.175    -0.068    -3.383
   147.000    -0.092    -0.734     0.429     0.439     0.812     0.168     0.269     0.033     0.175     0.261     0.078    -0.910    -0.832    -0.364     0.530    -0.100     0.341    -0.086     0.304    -0.241     1.041     0.893     0.446    -0.202     0.657     0.092     0.191    -0.374     0.721     0.478     0.496    -0.421     1.563     1.597     0.875     0.420     0.358     0.603     0.457
   148.000    -0.667    -0.683     0.434     0.353     0.498     0.650     0.347    -0.125    -0.059    -0.307     0.617     0.565     0.772     1.045     0.489     0.218    -0.082    -0.134     0.489     0.326    -0.032    -0.224     0.549     0.592    -0.400    -0.332     0.593     0.905    -0.319    -0.051     0.611     0.464     0.277     0.552     0.633     0.801    -0.550    -0.426     0.492
   149.000    -1.252    -1.299     0.311    -0.598    -1.051    -1.013     0.369     0.293    -0.943    -1.105     0.454     0.236    -0.747    -0.850     0.237    -0.399    -1.527    -1.330     0.365     0.091    -1.457    -1.216     0.410     0.334    -1.079    -0.919     0.320    -0.251    -0.934    -1.344     0.421     0.569     0.493     0.863     0.299     1.298    -0.457    -0.765     0.529
   150.000     0.192     0.469     0.342    -0.158    -0.824     0.120     0.210    -0.074     1.068     0.838     0.443    -0.116    -0.281    -0.219     0.294    -0.709     2.087     2.300     0.189    -0.629     1.665     1.941     0.222    -0.510     1.582     2.073     0.244    -0.523    -0.294    -0.516     0.038    -0.638    -0.973    -0.681     0.143    -0.060     0.751     0.769     0.364
   151.000     0.419    -0.897     0.244     0.050     0.658    -0.529     0.195    -0.845    -0.118    -0.033     0.235    -0.121    -0.428     0.060     0.156    -0.371     0.100    -0.719     0.153    -0.396     0.597     0.007     0.083    -0.445     0.452    -0.460     0.239     0.052     0.118     0.775     0.071    -0.720     0.445     1.024    -0.093    -0.383     0.342    -0.095     0.165
   152.000    -0.646    -0.270     0.683     0.343     0.715     1.279     0.563     0.019     0.145     0.647     0.563    -0.532     0.520     0.658     0.619    -0.897    -0.760     0.218     0.664    -0.172     1.273     1.119     0.645    -0.415    -0.150     0.576     0.553    -0.327     0.953     1.794     0.860    -0.695     1.023     1.070     0.785    -0.757    -0.365    -0.751     0.794
   153.000     1.759     1.744     0.694     0.491     0.526     0.673     0.765     0.696     2.185     2.173     1.334     2.191    -0.017    -0.169     1.081     1.371     1.119     1.156     0.963     1.559     2.547     2.540     0.949     1.730     1.949     2.034     1.229     2.435     1.044     1.050     0.988     1.617     0.597     0.605     0.729     1.497     0.190     0.230     0.560
   154.000     0.855     1.062     0.577     0.815    -1.555    -1.649     0.565     0.593     0.709     0.840     0.055    -0.674    -1.496    -1.640     0.125    -0.497     0.609     0.620     0.474     0.563    -0.375    -0.327     0.550     0.686     0.404     0.405     0.449     0.456     0.077    -0.098     0.620     0.426    -0.668    -1.013     0.714     0.471     0.858     0.675     0.498
